"ID","いいね数"
6702,10
6701,6
6700,8
6699,10
6698,7
6697,10
6617,17
6696,13
6694,4
6693,2
6692,1
6614,8
6690,5
6689,12
6622,9
6687,12
6686,8
6685,3
6684,4
6683,8
6682,7
6677,10
6676,5
6672,2
6671,8
6670,24
6669,4
6668,8
6667,10
6607,7
6666,10
6665,8
6613,6
6664,9
6663,19
6661,13
6601,17
6660,2
6659,14
6658,10
6656,1
6655,2
6654,1
6652,5
6657,17
6653,3
6651,2
6650,6
6649,5
6648,6
6647,5
6646,9
6645,6
6644,9
6606,8
6585,4
6643,8
6642,11
6641,8
6639,5
6634,8
6633,10
6632,11
6631,7
6630,6
6605,21
6629,18
6627,4
6596,13
6603,10
6604,7
6625,12
6624,17
6620,10
6619,4
6618,13
6506,8
6615,12
6579,5
6578,10
6612,2
6611,7
6610,10
6576,3
6609,13
6541,7
6608,25
6602,4
6600,23
6599,8
6598,15
6595,10
6571,6
6597,5
6549,16
6594,9
6593,14
6592,7
6591,10
6590,6
6589,14
6534,14
6588,10
6587,8
6570,12
6586,25
6584,10
6583,12
6582,6
6465,8
6533,13
6581,27
6580,1
6548,11
6531,7
6575,14
6574,5
6573,12
6451,9
6569,11
6568,13
6567,8
6566,11
6565,22
6564,8
6563,3
6562,10
6561,6
6560,15
6559,9
6558,13
6557,14
6556,12
6515,12
6555,15
6554,16
6553,14
6552,10
6551,13
6550,7
6547,5
6527,21
6546,6
6514,8
6545,5
6481,8
6511,5
6544,13
6543,10
6542,4
6540,5
6539,6
6538,7
6537,8
6536,16
6535,15
6532,5
6460,15
6530,10
6529,3
6528,7
6526,6
6525,7
6524,2
6464,13
6523,9
6522,9
6521,6
5657,3
6520,8
6519,8
6518,7
6517,6
6516,6
5655,5
6482,8
6485,8
6486,11
6498,6
6510,1
6457,9
6509,11
5652,6
6468,4
6480,6
6513,2
6512,1
5650,6
5647,4
5659,6
5646,1
6508,18
5644,8
6507,17
5643,9
5642,3
5641,7
5640,5
5639,2
5638,11
6505,2
6450,11
6504,9
5637,7
5636,20
5635,3
5634,6
5633,9
5631,11
5630,1
6503,5
6502,5
5629,0
6501,8
6500,19
5628,4
6499,9
5627,17
6476,7
6492,8
6446,11
6466,8
6483,7
6469,9
6408,11
6479,6
6478,9
6475,12
6474,6
6473,9
6472,8
6454,11
6403,6
6452,13
6467,13
6463,16
6462,8
6461,9
6402,15
6459,14
6421,12
6398,12
6437,9
6456,20
6453,4
6441,11
6337,11
6449,10
6448,7
6426,13
6447,10
6445,6
6444,13
6443,8
6442,3
6440,16
6324,10
6439,12
6438,16
6436,7
6435,11
6434,9
6433,6
6432,3
6431,9
6429,14
6296,8
6430,12
6428,13
6427,8
6425,11
6424,12
6364,15
6423,6
6422,18
6419,12
6418,9
6417,13
6416,8
6415,7
6414,23
6413,6
6412,11
6286,3
6411,4
6405,9
6410,4
6409,6
6407,8
6406,9
6386,17
6276,7
6401,13
6359,12
6400,8
6399,8
6269,5
6385,11
6397,8
6396,2
6395,16
6394,9
6393,14
6392,9
6391,15
6390,7
6388,10
6387,6
6384,14
6383,6
6382,3
6381,4
6380,5
6379,7
6378,12
6377,6
6376,7
6375,14
6266,8
6374,11
6373,7
6372,17
6371,9
6370,17
6369,13
6368,7
6358,10
6367,13
6366,15
6365,10
6231,11
6363,6
6360,12
6362,6
6361,7
6357,11
6205,11
6356,16
6355,42
6354,23
6353,2
6315,14
6329,13
6352,7
6351,21
6350,10
6349,10
6348,7
6201,12
6347,7
6346,8
6345,8
6344,8
6341,9
6340,17
6339,5
6200,2
6261,19
6338,7
6304,15
6336,9
6335,6
6334,12
6181,4
6331,9
6333,9
6332,7
6327,9
6326,12
6180,10
6325,3
6278,11
6323,11
6322,15
6321,13
6131,3
6320,9
6300,6
6319,8
6318,12
6317,13
6316,15
6314,6
6313,20
6312,12
6311,8
6310,9
6309,12
6308,10
6307,8
6306,4
6305,10
6302,4
6303,8
6301,9
6161,4
6299,25
6298,2
6297,6
6281,13
6295,29
6294,9
6146,11
6293,22
6285,5
6292,7
6291,13
6290,2
6289,8
6288,5
6287,8
6144,11
6284,14
6283,12
6282,11
6280,3
6279,16
6277,11
6275,5
6224,10
6274,8
6273,8
6272,4
6271,14
6270,11
6133,9
6259,10
6268,7
6267,8
6265,11
6264,12
6262,9
6118,8
6218,13
6260,6
6258,18
6257,12
6256,16
6255,12
6254,16
6109,4
6253,9
6252,14
6245,9
6251,7
6250,15
6249,12
6247,15
6246,9
6244,10
6243,10
6239,7
6238,10
6237,7
6236,4
6234,11
6232,20
6230,8
6086,13
6228,8
6229,3
6227,2
6203,11
6226,21
6225,20
6060,13
6216,8
6221,11
6223,10
6222,13
6220,3
6219,13
6217,5
6215,9
6214,8
6213,12
6212,6
6211,2
6210,8
6209,10
6208,5
6207,7
6206,12
6204,11
6202,16
6056,4
6199,22
6198,8
6197,11
6196,9
6195,12
6194,16
6193,23
6192,14
6191,15
6045,2
6186,11
6190,13
6189,7
6188,4
6187,7
6185,15
6035,14
6184,1
6183,10
6182,13
6179,4
6178,11
6177,4
6176,5
6175,8
6033,11
6174,3
6171,9
6173,11
6172,15
6170,10
6029,6
6169,7
6168,11
6167,9
6166,6
6165,11
6164,14
6018,10
6163,16
6162,8
6153,9
6160,5
6159,9
6158,10
6157,10
6156,10
6154,13
6155,10
6152,43
6149,13
6148,13
6147,9
6002,9
6145,10
6143,11
6142,11
6141,6
6140,12
6139,9
5991,12
6130,5
6138,8
6137,4
6136,7
6135,8
6134,12
6132,13
6129,8
6127,17
6128,5
6126,8
6125,4
5980,9
6123,10
6122,13
6121,4
6120,5
6119,5
6117,18
6116,13
6115,17
5971,2
6114,11
6113,11
6112,18
6111,3
6110,8
6108,20
6107,9
6106,15
5978,7
6105,17
6104,14
6103,3
6102,9
6101,3
5975,10
6100,12
6099,9
6098,16
6097,8
6096,21
6095,12
6094,10
6093,2
6092,6
6091,9
6090,27
6089,16
6088,11
6087,5
6085,7
6084,14
6083,11
6082,9
6080,7
6079,10
6078,6
6077,6
6076,8
6072,5
5973,7
6075,3
6074,7
6073,5
6070,8
6069,2
6068,7
6067,7
6066,9
6065,4
6064,5
6063,14
6062,3
6061,11
6059,6
5966,2
6058,11
6057,4
6055,9
6054,10
6053,9
6052,7
6051,6
6050,9
6049,10
5965,7
6048,7
6047,3
6046,4
6044,12
6043,3
6042,8
6041,10
6040,14
5960,7
6039,7
6038,7
6037,7
5997,6
6036,6
6034,12
6032,12
6031,12
6030,11
6028,9
6027,13
5947,3
6026,10
6025,10
6024,9
6023,13
6022,9
6021,12
6020,12
5942,6
5996,15
5994,8
5995,8
6019,2
6017,13
6016,20
5924,7
6015,15
6014,11
6013,16
6012,11
6011,23
6010,18
6009,11
6008,11
6007,8
5914,12
6006,13
5992,9
6005,16
6004,5
6003,12
6000,14
5999,5
5998,8
5993,14
5912,16
5990,5
5989,9
5988,7
5987,10
5911,7
5986,9
5985,14
5984,3
5983,14
5982,5
5981,20
5979,12
5977,19
5903,14
5961,6
5976,12
5974,11
5972,10
5970,8
5902,8
5969,13
5968,10
5967,10
5964,3
5963,9
5962,1
5893,9
5959,10
5958,7
5957,15
5956,12
5955,10
5954,1
5953,1
5952,6
5929,16
5951,12
5950,12
5949,18
5948,10
5891,10
5946,4
5945,9
5944,0
5943,18
5941,12
5940,10
5939,15
5938,7
5937,11
5936,12
5935,10
5934,15
5933,13
5932,10
5931,11
5865,11
5930,13
5928,26
5920,12
5927,13
5926,6
5925,8
5923,14
5922,2
5921,6
5918,10
5917,3
5915,12
5913,8
5910,10
5909,11
5908,4
5907,7
5898,10
5906,3
5864,11
5905,16
5904,25
5901,12
5900,11
5899,12
5897,13
5896,7
5840,10
5895,5
5894,9
5892,5
5890,5
5889,14
5833,8
5888,5
5677,16
5887,11
5886,3
5885,3
5884,4
5883,9
5832,9
5882,15
5881,15
5880,21
5879,8
5878,8
5872,7
5877,4
5876,14
5817,3
5875,19
5874,5
5873,7
5871,17
5870,6
5869,7
5804,9
5868,21
5867,7
5866,9
5852,18
5863,10
5862,8
5788,15
5861,11
5860,10
5859,3
5858,7
5857,16
5856,1
5855,10
5854,21
5851,7
5850,3
5849,11
5848,20
5847,13
5846,14
5726,6
5845,14
5844,11
5843,13
5837,6
5842,6
5841,17
5839,16
5838,12
5720,11
5619,11
5836,15
5835,18
5834,13
5831,10
5830,10
5819,16
5829,14
5828,9
5827,15
5826,8
5825,8
5824,9
5823,15
5822,13
5678,3
5821,11
5820,9
5818,7
5816,14
5815,14
5814,15
5813,5
5812,13
5675,8
5591,10
5811,7
5810,6
5809,9
5808,18
5807,11
5806,10
5805,12
5803,6
5802,4
5801,15
5800,10
5673,1
5799,13
5798,9
5797,3
5796,11
5795,15
5794,1
5793,5
5791,12
5790,11
5672,13
5789,17
5570,7
5787,8
5786,5
5785,9
5784,18
5783,3
5782,5
5781,5
5780,11
5779,6
5778,11
5777,6
5661,10
5776,3
5775,8
5774,9
5773,10
5772,10
5771,3
5770,11
5769,9
5768,9
5656,5
5590,13
5767,6
5766,5
5765,12
5764,7
5763,6
5762,8
5761,9
5760,8
5759,8
5649,6
5757,8
5756,8
5755,8
5754,14
5753,3
5645,6
5752,14
5751,11
5585,10
5617,8
5750,3
5749,3
5748,3
5747,4
5746,9
5745,6
5744,4
5743,6
5742,8
5741,11
5740,4
5739,15
5738,3
5737,9
5736,5
5735,6
5734,10
5733,11
5732,12
5731,14
5730,8
5729,8
5728,15
5625,12
5727,11
5725,6
5724,8
5723,11
5722,4
5721,13
5719,10
5718,12
5717,5
5597,9
5716,21
5715,3
5714,2
5713,8
5712,17
5711,5
5710,5
5709,5
5708,5
5707,3
5706,9
5704,6
5703,10
5596,9
5702,10
5701,10
5699,8
5698,5
5697,1
5696,2
5695,4
5694,0
5693,2
5692,3
5691,3
5690,3
5689,7
5688,8
5687,15
5686,4
5595,11
5522,7
5685,6
5558,7
5680,4
5683,3
5679,5
5684,3
5681,10
5528,5
5521,10
5676,11
5660,13
5669,10
5671,5
5670,11
5668,5
5667,6
5523,7
5666,4
5665,6
5664,5
5663,11
5662,15
5658,16
5654,12
5653,15
5651,17
5648,5
5514,7
5520,9
5632,10
5626,7
5624,9
5623,5
5622,18
5621,3
5620,6
5618,6
5616,16
5615,12
5614,15
5613,6
5612,19
5611,6
5610,7
5609,10
5608,9
5607,5
5606,7
5605,3
5604,6
5480,4
5603,17
5602,16
5601,5
5600,17
5599,3
5455,9
5598,10
5519,11
5594,5
5593,6
5592,10
5589,6
5588,22
5587,16
5586,9
5584,12
5433,11
5583,9
5582,22
5581,4
5580,4
5579,13
5578,1
5577,5
5576,1
5575,2
5574,9
5573,13
5432,10
5484,13
5572,10
5563,9
5571,11
5569,8
5568,8
5567,6
5566,12
5565,4
5564,6
5561,2
5562,2
5560,12
5559,7
5424,2
5557,3
5556,10
5552,12
5554,5
5553,9
5551,6
5414,7
5472,10
5487,6
5550,1
5549,6
5548,12
5547,8
5546,13
5545,14
5544,5
5543,5
5542,13
5541,14
5540,8
5412,14
5538,8
5537,10
5536,9
5535,6
5534,6
5533,4
5532,6
5531,6
5530,16
5529,14
5407,12
5527,20
5457,6
5526,5
5525,19
5518,14
5517,4
5516,4
5515,16
5405,7
5512,13
5511,13
5510,10
5508,16
5507,11
5506,6
5505,13
5504,15
5503,9
5502,11
5501,13
5500,8
5499,5
5498,4
5497,6
5494,12
5493,11
5491,8
5490,8
5404,8
5372,9
5489,2
5488,11
5485,11
5483,12
5402,16
5482,8
5481,4
5479,10
5478,10
5477,13
5396,7
4643,7
5476,14
5475,16
5474,9
5473,12
5471,11
5470,14
5469,9
5468,12
5467,13
5466,11
5465,12
5464,4
5463,7
5462,8
5461,18
5460,12
5459,7
5456,1
5388,9
5439,12
5454,3
5453,1
5452,14
5451,10
5449,2
5448,11
5447,11
5446,11
5374,7
5321,9
5443,8
5441,9
5437,9
5436,8
5435,8
5434,10
5362,15
5431,8
5430,7
5429,5
5428,1
5427,10
5426,3
5359,10
5425,5
5178,6
5423,7
5422,7
5421,7
5420,7
5419,5
5418,10
5417,3
5416,11
5415,22
5413,5
5411,8
5410,11
5409,3
5408,3
5348,8
5406,4
5403,13
5401,4
5400,8
5399,10
5398,10
5397,6
5347,9
5395,4
5394,5
5039,15
5393,4
5392,11
5391,11
5390,15
5387,2
5386,5
5385,11
5384,10
5383,3
5346,6
5382,8
5381,9
5380,10
5378,12
5377,6
5289,3
5367,16
5021,12
5366,9
5376,18
5375,10
5373,29
5371,11
5370,11
5369,10
5368,13
5280,10
5364,2
5365,3
5363,11
5361,1
5360,15
5358,9
5357,11
5356,8
5355,11
5354,14
5251,7
5038,8
5353,3
5352,14
5350,15
5219,10
5345,19
5344,13
5317,8
5343,14
5342,13
5341,1
5314,9
5340,9
5339,12
5338,9
5337,10
5334,4
5332,7
5287,10
5322,2
5331,6
4958,8
5310,13
5169,12
4726,5
5041,11
5305,9
5312,1
5327,11
5330,10
5329,4
5328,17
5203,7
5019,6
5326,11
5325,9
5324,5
5320,4
5319,10
5318,19
5315,7
5316,13
5311,12
5309,10
5308,11
5307,4
5306,6
5200,11
5304,12
5303,4
5302,9
5301,7
5300,5
5299,9
5298,10
5163,2
5297,11
5296,5
4979,8
5295,6
5294,11
5292,19
5291,17
5290,6
5288,11
5286,12
5285,11
5138,2
5284,21
5283,6
5282,1
5281,10
5279,4
5278,9
5277,8
5276,0
5275,3
5274,10
5273,2
5129,8
5272,8
5271,5
5270,3
5269,1
5268,1
4741,5
5267,14
5266,11
5265,4
5264,2
5263,4
5262,3
5260,3
5259,6
5258,2
5257,6
5256,9
5255,10
5254,1
5253,5
5252,4
5250,0
5249,14
5248,3
5247,3
5246,2
5245,13
5244,6
5243,5
5242,4
5241,6
5240,11
5239,2
5238,3
5237,1
5065,12
5236,11
5235,11
5234,13
5232,6
5230,3
5228,10
5227,8
5064,8
5225,4
5226,12
5224,7
5223,2
5222,11
5221,4
5220,8
5217,5
5216,5
5215,8
5214,4
5213,11
5045,10
5212,8
5211,4
5210,9
5208,11
5207,16
5206,11
5205,7
5202,8
5024,3
4864,7
5198,9
5197,12
5196,6
5195,5
5194,13
5193,5
5192,13
5191,13
5190,13
5189,14
5188,11
5187,11
5186,4
5185,9
5184,10
5183,14
5182,12
5181,1
5180,0
5179,14
5177,13
5176,5
5175,8
5174,7
5173,3
5172,4
5171,7
5170,8
5167,5
5166,6
5165,2
5164,3
5162,11
5161,7
5160,9
5159,8
5158,3
5156,10
5155,1
5154,0
5153,6
5152,2
5151,5
5150,1
5149,1
5016,7
5148,6
5146,6
5147,6
5145,8
5144,10
5143,6
5142,1
5141,6
5140,6
5139,5
5137,1
5136,1
5135,2
5134,4
5133,9
5132,3
5131,2
5130,1
5128,0
5127,0
5126,0
5125,29
5124,6
5123,3
5122,4
5121,3
5120,3
5119,7
5118,5
5117,5
5116,7
5115,4
5114,4
5113,8
5112,8
5111,4
5110,7
5109,6
5108,6
5107,7
5106,3
5105,8
5104,5
5103,5
5102,11
5101,5
5100,1
5099,9
5098,0
5097,0
5096,8
5095,1
5094,1
5093,4
5092,1
5091,17
5015,5
5090,1
5089,5
5088,1
4815,6
5087,5
5086,10
5085,5
5084,7
5083,3
5082,4
5080,13
5079,14
5078,13
5011,7
5077,14
5076,8
5074,7
5071,10
5070,9
5069,9
5000,7
5020,12
4863,10
4495,9
5068,12
5067,5
5063,8
5057,16
5062,8
5061,13
5060,3
4997,6
5059,1
5058,13
5055,9
5054,7
5053,9
5031,5
5052,11
5035,3
5050,4
5049,11
5048,9
4994,9
5047,11
4867,9
5046,10
5044,6
5043,2
5042,13
5040,7
5037,8
5036,14
5034,5
4993,9
5032,3
5030,6
4876,12
4890,5
5029,5
5028,10
5027,10
5026,10
5025,4
4988,16
4803,5
5023,10
5022,11
5018,8
5017,10
4952,11
5013,13
5012,6
5010,9
5008,8
4945,9
4865,10
5007,16
5006,19
5005,1
5004,6
5003,8
5002,9
4999,19
4998,10
4996,11
4995,10
4992,12
4944,9
4991,6
4990,2
4989,9
4987,13
4986,12
4985,5
4943,8
4802,8
4984,13
4983,10
4981,10
4978,2
4977,13
4976,14
4975,12
4974,17
4973,14
4687,14
4972,21
4971,18
4898,10
4970,2
4969,10
4968,9
4967,14
4966,18
4965,8
4964,10
4963,14
4962,11
4961,8
4960,10
4959,10
4860,2
4953,10
4957,8
4956,12
4955,8
4954,15
4835,5
4951,17
4950,26
4949,15
4948,6
4947,5
4946,15
4942,9
4941,12
4940,16
4939,8
4832,11
4932,13
4938,6
4937,9
4936,13
4935,15
4934,6
4933,9
4931,11
4930,12
4929,6
4928,6
4927,8
4800,4
4926,18
4925,5
4924,10
4923,13
4922,4
4921,19
4920,12
4919,3
4918,8
4917,15
4916,6
4915,11
4914,20
4913,12
4791,6
4912,11
4911,11
4910,17
4644,12
4760,8
4901,23
4900,17
4899,8
4772,4
4897,13
4895,10
4894,14
4893,10
4892,15
4891,14
4771,7
4889,17
4888,12
4879,10
4887,8
4885,13
4884,2
4883,4
4882,3
4880,7
4766,10
4878,15
4875,32
4874,9
4873,18
4764,8
4624,12
4872,16
4871,12
4870,5
4869,7
4868,5
4866,5
4862,4
4861,12
4732,5
4859,11
4858,8
4857,11
4856,6
4855,11
4854,13
4853,6
4728,5
4852,15
4851,11
4635,11
4850,15
4849,10
4848,7
4847,18
4846,7
4845,10
4844,6
4843,6
4842,10
4841,4
4840,4
4839,11
4716,8
4838,1
4837,4
4834,9
4833,8
4831,9
4830,19
4715,5
4634,8
4829,12
4828,14
4827,9
4826,7
4825,11
4823,3
4822,9
4821,4
4820,4
4818,1
4817,5
4816,12
4814,7
4646,4
4811,16
4813,11
4812,8
4810,1
4809,13
4808,4
4807,11
4806,8
4805,9
4632,4
4775,3
4633,9
4804,15
4801,8
4603,2
4799,11
4798,8
4795,8
4794,6
4623,7
4793,11
4792,20
4790,9
4789,8
4788,8
4787,8
4786,3
4785,3
4784,3
4783,12
4782,13
4781,10
4780,2
4779,4
4778,15
4776,11
4774,18
4602,6
4612,9
4742,6
4773,11
4770,8
4769,13
4768,5
4767,13
4765,12
4762,6
4761,5
4759,16
4758,8
4601,9
4757,9
4524,13
4756,8
4755,10
4754,9
4752,15
4751,18
4750,10
4749,11
4748,2
4595,6
4594,6
4747,8
4746,4
4745,10
4744,12
4743,7
4739,14
4738,9
4737,7
4736,5
4735,3
4734,10
4733,7
4731,11
4730,3
4729,7
4727,10
4592,10
4523,14
4725,14
4722,5
4721,11
4720,13
4719,10
4718,8
4717,9
4714,12
4591,4
4713,9
4593,9
4712,14
4711,13
4710,6
4709,7
4708,4
4707,14
4706,8
4705,15
4704,6
4703,10
4702,8
4589,10
4701,4
4700,9
4522,9
4699,10
4698,14
4696,13
4695,12
4694,11
4693,5
4587,6
4692,14
4584,8
4691,8
4689,3
4685,11
4684,15
4683,14
4682,12
4681,8
4680,10
4578,7
4679,18
4678,12
4677,12
4521,17
4676,11
4675,2
4674,7
4673,5
4672,5
4671,7
4670,5
4669,13
4577,12
4572,8
4668,5
4667,14
4666,6
4665,1
4664,7
4663,3
4662,15
4661,17
4660,3
4659,8
4658,9
4657,9
4656,5
4655,5
4654,9
4574,7
4653,2
4651,16
4650,8
4649,13
4647,11
4645,7
4642,6
4641,5
4640,12
4639,8
4570,6
4638,13
4573,8
4636,6
4631,9
4561,1
4630,10
4629,8
4628,12
4627,7
4559,11
4626,12
4548,12
4625,10
4622,10
4621,4
4620,15
4619,15
4615,19
4618,8
4617,7
4616,5
4614,11
4544,9
4613,8
4611,9
4610,17
4609,10
4608,11
4517,7
4607,8
4476,11
4547,10
4606,13
4605,11
4604,6
4509,11
4600,4
4527,1
4599,9
4598,18
4597,11
4596,7
4507,11
4505,10
4590,11
4588,11
4503,10
4586,10
4585,1
4526,8
4583,11
4582,21
4581,11
4580,19
4579,18
4494,9
4504,10
4550,6
4571,11
4520,10
4576,16
4575,11
4569,17
4541,11
4568,15
4475,6
4567,17
4566,8
4565,9
4564,14
4563,7
4562,13
4473,7
4489,11
4549,12
4558,17
4557,13
4556,4
4555,3
4554,2
4553,3
4552,5
4551,4
4546,7
4545,2
4543,4
4542,6
4540,12
4539,8
4470,7
4528,8
4537,2
4536,9
4431,24
4535,10
4534,1
4469,9
4533,4
4471,6
4532,7
4531,7
4530,5
4529,6
4525,10
4519,0
4518,11
4452,4
4515,6
4514,11
4513,9
4512,13
4447,8
4511,10
4413,17
4510,11
4508,2
4506,9
4502,11
4428,12
4501,4
4500,5
4499,10
4498,13
4497,8
4496,7
4425,10
4412,9
4493,3
4492,8
4491,10
4490,5
4488,8
4487,15
4486,14
4485,17
4484,4
4482,7
4481,10
4477,8
4480,0
4417,7
4478,2
4474,7
4472,12
4391,11
4468,14
4467,5
4388,11
4466,9
4465,9
4432,12
4464,6
4463,6
4462,4
4461,9
4385,14
4459,17
4458,17
4457,6
4456,8
4455,19
4454,6
4384,13
4453,36
4378,11
4405,18
4451,3
4450,9
4449,6
4448,6
4446,5
4445,4
4444,10
4383,18
4443,8
4442,12
4441,5
4440,9
4439,1
4438,13
4437,13
4436,14
4435,4
4373,5
4434,10
4368,6
4433,18
4403,8
4430,1
4429,4
4427,9
4426,10
4372,4
4424,7
4423,14
4422,5
4421,16
4420,5
4419,6
4418,13
4416,8
4352,12
4415,11
4414,7
4366,13
4411,8
4410,9
4409,10
4408,5
4407,8
4406,14
4402,13
4401,6
4400,9
4399,7
4398,7
4397,7
4396,4
4395,4
4394,9
4393,8
4392,10
4345,5
4390,1
4389,2
4387,10
4386,7
4326,5
4355,5
4382,6
4381,7
4380,6
4379,8
4321,11
4377,11
4376,6
4375,5
4320,5
4374,13
4354,8
4371,1
4370,10
4369,7
4367,15
4365,4
4307,14
4363,3
4362,12
4361,13
4360,9
4359,7
4288,8
4358,6
4351,9
4357,9
4353,16
4350,13
4349,14
4348,13
4347,7
4346,21
4277,7
4344,23
4343,11
4342,9
4341,12
4272,8
4340,9
4339,9
4329,6
4332,7
4338,11
4337,27
4336,16
4335,9
4334,9
4333,9
4331,6
4268,6
4330,7
4328,17
4327,11
4265,7
4325,9
4310,8
4324,8
4323,15
4319,16
4312,12
4318,16
4317,9
4264,12
4315,8
4314,5
4313,14
4311,6
4263,11
4300,11
4309,10
4308,9
4306,11
4305,8
4304,4
4303,15
4301,12
4299,7
4298,7
4296,14
4258,11
4295,13
4294,33
4293,16
4292,8
4291,6
4290,8
4289,11
4287,5
4257,4
4285,8
4286,15
4284,5
4283,30
4282,7
4281,8
4280,6
4279,17
4200,4
4276,12
4275,15
4274,10
4273,4
4194,7
4256,15
4271,7
4270,8
4269,16
4267,8
4266,15
4190,9
4262,12
4261,5
4260,8
4259,11
4154,8
4251,13
4255,18
4254,7
4253,8
4252,10
4250,17
4249,5
4248,9
4151,9
4247,13
4246,14
4139,8
4245,11
4244,15
4243,11
4235,18
4242,6
4241,10
4240,7
4237,16
4236,23
4232,9
4231,10
4138,10
4230,14
4229,11
4228,6
4227,6
4226,0
4225,11
4224,1
4223,0
4222,1
4221,1
4118,8
4220,9
4219,9
4211,10
4217,9
4218,2
4215,9
4214,8
4212,8
4210,8
4209,16
4207,11
4104,8
4206,11
4205,13
4204,11
4203,10
4202,20
4201,3
4102,7
4199,12
4198,11
4192,11
4197,13
4196,13
4195,7
4193,7
4191,1
4099,7
4189,15
4187,8
4186,15
4185,12
4183,4
4184,10
4182,14
4094,11
4181,7
4174,13
4180,5
4179,13
4178,10
4177,16
4176,5
4175,3
4173,11
4172,15
4093,13
4171,5
4170,19
4169,12
4168,18
4167,5
4166,2
4165,4
4164,12
4086,11
4163,4
4162,8
4161,11
4153,9
4160,9
4159,9
4158,6
4157,8
4156,9
4155,8
4150,8
4149,8
4148,11
4147,9
4073,7
4146,31
4145,14
4144,9
4143,2
4142,1
4141,1
4140,9
4137,2
4071,7
4136,23
4135,8
4134,10
4119,7
4133,11
4132,6
4131,6
4130,20
4129,6
4128,4
4127,23
4125,5
4124,7
4123,11
4122,15
4121,7
4120,13
4117,2
4116,4
4115,4
4070,4
4114,6
4113,15
4110,10
4109,6
4108,9
4107,9
4096,4
4105,12
4103,12
4068,12
4101,9
4100,4
4088,10
4098,9
4097,4
4095,11
4092,14
4091,10
4090,2
4089,5
4016,10
4087,12
4085,3
4084,6
4083,12
4082,11
4080,12
4079,9
4078,2
4075,17
4077,10
4076,5
4074,13
4005,4
4072,7
4063,11
4067,10
4066,24
4065,11
4064,11
4062,5
4061,7
4001,12
4059,7
4058,6
4057,10
4056,14
4055,9
4054,7
4052,9
4053,15
4051,8
4050,10
3967,12
4049,10
4048,10
4043,8
4047,6
4045,11
4044,10
4042,12
4041,7
4040,8
4039,2
4038,5
3963,9
4037,10
4036,10
4035,5
4034,10
4033,12
4032,6
4031,7
4030,15
4029,2
4028,10
4026,7
3935,17
4025,7
4024,9
4023,12
4022,7
4021,10
4020,13
4019,10
4018,5
4017,8
4015,7
4014,14
3932,9
4012,8
4011,5
4010,7
4009,7
4008,14
3995,1
3997,24
4007,8
4006,7
4004,12
3925,10
4003,9
4002,4
3999,5
3998,13
3996,5
3994,3
3993,0
3992,7
3991,4
3990,13
3924,7
3988,5
3985,5
3976,17
3984,0
3983,15
3866,9
3982,17
3981,23
3980,5
3979,11
3978,10
3977,9
3975,9
3974,10
3973,10
3972,14
3971,12
3970,4
3969,9
3968,14
3966,16
3965,11
3964,5
3961,5
3960,7
3858,4
3958,10
3957,14
3956,8
3955,6
3954,4
3953,8
3951,17
3950,3
3949,11
3948,9
3936,11
3947,5
3946,6
3944,16
3945,22
3855,7
2956,10
3943,9
3938,7
3941,7
3939,8
3937,11
3934,11
3933,9
3931,8
3846,9
3930,2
3929,13
3928,10
3927,3
2955,8
3804,10
3926,15
3923,8
3922,6
3921,8
3920,8
3919,11
3918,6
3917,6
3916,10
3915,2
3914,9
3913,10
3912,15
3803,7
3911,11
3910,6
3909,9
3908,14
3907,12
3906,11
3905,9
3904,12
2953,7
3791,1
3903,12
3902,5
3897,7
3901,17
3900,11
3899,16
3898,13
3896,9
3895,6
3894,6
3893,8
3892,1
3891,11
3890,8
3785,7
3889,8
3888,7
3887,6
3886,5
3885,15
3884,17
2952,9
3784,8
3883,3
3882,11
3880,10
3881,7
3878,19
3877,7
3874,14
3876,9
3875,10
3873,10
3872,3
3871,7
3870,7
3869,10
3868,8
3867,3
3776,6
3865,16
3864,6
3863,10
3862,5
3861,17
3860,4
3859,9
3857,9
2951,12
3767,9
3856,12
3854,5
3853,7
3852,5
3851,0
3850,3
3849,12
3848,14
3847,15
3845,4
3844,2
3843,16
3842,7
3841,2
3840,8
3839,7
3838,9
3837,9
3836,10
3835,8
3746,8
3834,6
3833,2
3832,11
3830,9
3829,10
3828,10
3827,13
2950,13
3743,13
3820,12
3824,11
3823,2
3821,34
3819,6
3818,6
3817,14
3816,10
3815,9
3814,12
3813,11
3812,8
3811,12
3810,5
3809,7
3808,17
3807,10
3806,3
3805,7
3718,12
3802,2
3801,10
3800,13
3799,13
3691,7
2949,11
3798,7
3797,8
3796,7
3795,2
3794,18
3793,5
3792,3
3790,12
3789,10
3788,4
3787,14
3786,14
3687,11
3783,15
3782,13
3781,8
3780,7
3779,12
3778,6
3777,12
3665,5
2948,12
3775,8
3774,13
3773,13
3772,18
3762,7
3771,12
3770,9
3769,13
3768,20
3630,9
3766,14
3765,8
3764,13
3763,4
3761,15
3622,8
2947,13
3760,20
3730,8
3759,16
3758,12
3757,6
3756,10
3755,20
3754,23
3753,17
3752,12
3751,11
3750,8
3749,12
3748,16
3747,11
3745,11
3744,19
3742,15
3741,7
3608,9
3738,2
3740,11
3739,25
3737,15
3736,15
3735,8
3734,11
3733,13
3732,5
3731,12
3729,5
3728,15
3727,10
2946,8
